work_id,year,type,language,cited_by,is_oa,source,fwci,top10,sdg_id,sdg_name,sdg_score
https://openalex.org/W4310335321,2022,article,pt,10,True,Revista da Sociedade Brasileira de Medicina Tropical,0.4936,False,3,Good health and well-being,0.6700000166893005
https://openalex.org/W4310348082,2022,article,en,10,True,Revista Brasileira de Enfermagem,1.0999,False,4,Quality Education,0.8700000047683716
https://openalex.org/W4377826597,2023,article,en,10,False,Journal of Ethnopharmacology,2.5071,False,6,Clean water and sanitation,0.5299999713897705
https://openalex.org/W4378716467,2023,article,en,10,True,Interface - Comunicação Saúde Educação,2.6975,False,5,Gender equality,0.7799999713897705
https://openalex.org/W4386475911,2023,review,en,10,True,Life Sciences,0.7484,False,3,Good health and well-being,0.8500000238418579
https://openalex.org/W4392786206,2024,article,en,10,False,Journal of the American Medical Directors Association,1.6239,False,16,"Peace, Justice and strong institutions",0.5400000214576721
https://openalex.org/W4392786206,2024,article,en,10,False,Journal of the American Medical Directors Association,1.6239,False,10,Reduced inequalities,0.44999998807907104
https://openalex.org/W4403893269,2024,article,en,10,True,Pharmaceutics,3.6215,True,3,Good health and well-being,0.7599999904632568
https://openalex.org/W4406445759,2025,article,en,10,False,Neuroscience,5.7671,True,2,Zero hunger,0.7200000286102295
https://openalex.org/W2318976837,2014,article,pt,9,True,O Mundo da Saúde,0.0,False,2,Zero hunger,0.6600000262260437
https://openalex.org/W2890629127,2018,article,en,9,False,Ameghiniana,0.8653,False,14,Life below water,0.6200000047683716
https://openalex.org/W3109514444,2020,article,en,9,True,Brazilian Journal of Health Review,0.0,False,3,Good health and well-being,0.7300000190734863
https://openalex.org/W3112207436,2020,article,en,9,True,Revista Eletrônica em Gestão Educação e Tecnologia Ambiental,0.2188,False,6,Clean water and sanitation,0.8500000238418579
https://openalex.org/W3156986460,2021,article,en,9,True,Journal of Immunology Research,1.1422,False,3,Good health and well-being,0.5799999833106995
https://openalex.org/W3164953950,2021,article,pt,9,True,REMEA - Revista Eletrônica do Mestrado em Educação Ambiental,1.0278,False,4,Quality Education,0.7699999809265137
https://openalex.org/W4206676543,2022,article,pt,9,True,Research Society and Development,4.239,True,3,Good health and well-being,0.7900000214576721
https://openalex.org/W4285177908,2022,article,en,9,True,Cadernos de Saúde Pública,2.1916,False,5,Gender equality,0.5
https://openalex.org/W4387468901,2023,article,en,9,True,Revista Latino-Americana de Enfermagem,1.7799,False,3,Good health and well-being,0.5699999928474426
https://openalex.org/W4390495203,2024,article,en,9,True,BMC Pregnancy and Childbirth,3.9827,True,5,Gender equality,0.5699999928474426
https://openalex.org/W4399852102,2024,article,en,9,True,Progress in Neuro-Psychopharmacology and Biological Psychiatry,1.7711,False,2,Zero hunger,0.4000000059604645
https://openalex.org/W4400581531,2024,article,en,9,True,International Journal of Artificial Intelligence in Education,14.1859,True,4,Quality Education,0.550000011920929
https://openalex.org/W4403651922,2024,article,en,9,True,Biosensors,2.7512,True,3,Good health and well-being,0.8199999928474426
https://openalex.org/W4405008670,2024,article,en,9,True,Probiotics and Antimicrobial Proteins,2.2676,False,2,Zero hunger,0.7099999785423279
https://openalex.org/W4406633897,2025,article,en,9,False,Journal of Water Process Engineering,4.5561,True,6,Clean water and sanitation,0.8500000238418579
https://openalex.org/W4412791569,2025,review,en,9,True,International Journal of Cardiology,2.6468,True,2,Zero hunger,0.5299999713897705
https://openalex.org/W2083906285,2013,article,en,8,False,RSC Advances,0.6516,False,7,Affordable and clean energy,0.8100000023841858
https://openalex.org/W2603396250,2015,article,en,8,True,Enfermería Global,0.0,False,3,Good health and well-being,0.5
https://openalex.org/W2957557071,2019,article,en,8,False,Journal of Chinese Integrative Medicine,0.6109,False,14,Life below water,0.5699999928474426
https://openalex.org/W3196825509,2021,article,pt,8,True,Revista de Enfermagem do Centro-Oeste Mineiro,1.0402,False,4,Quality Education,0.7300000190734863
https://openalex.org/W4281729019,2022,article,pt,8,True,Ciência & Saúde Coletiva,1.3613,False,3,Good health and well-being,0.75
https://openalex.org/W4319783697,2023,article,en,8,False,Journal of Non-Crystalline Solids,0.9781,False,7,Affordable and clean energy,0.8899999856948853
https://openalex.org/W4392396537,2024,article,pt,8,True,Einstein (São Paulo),3.2633,True,3,Good health and well-being,0.7300000190734863
https://openalex.org/W4394601130,2024,article,pt,8,True,Brazilian Journal of Implantology and Health Sciences,4.391,True,3,Good health and well-being,0.8500000238418579
https://openalex.org/W4401853200,2024,review,en,8,False,NeuroToxicology,1.1658,False,2,Zero hunger,0.5199999809265137
https://openalex.org/W4403218003,2024,review,en,8,False,Melanoma Research,1.0888,False,3,Good health and well-being,0.8500000238418579
https://openalex.org/W4403628230,2024,article,en,8,False,Microbial Pathogenesis,1.3171,False,2,Zero hunger,0.5899999737739563
https://openalex.org/W4406760688,2025,article,en,8,True,Metabolites,3.3407,True,3,Good health and well-being,0.5799999833106995
https://openalex.org/W2171409324,2011,conference-paper,en,7,False,,4.076,True,10,Reduced inequalities,0.5099999904632568
https://openalex.org/W2171409324,2011,conference-paper,en,7,False,,4.076,True,16,"Peace, Justice and strong institutions",0.41999998688697815
https://openalex.org/W4285159736,2022,article,en,7,True,Escola Anna Nery,0.728,False,3,Good health and well-being,0.6600000262260437
https://openalex.org/W4310559162,2022,book-chapter,en,7,False,Elsevier eBooks,2.5931,False,7,Affordable and clean energy,0.4099999964237213
https://openalex.org/W4362673736,2023,article,pt,7,True,SMAD Revista Eletrônica Saúde Mental Álcool e Drogas (Edição em Português),2.0202,False,3,Good health and well-being,0.6100000143051147
https://openalex.org/W4365815948,2023,article,en,7,False,Computers in Biology and Medicine,1.1838,False,17,Partnerships for the goals,0.5199999809265137
https://openalex.org/W4367669196,2023,article,en,7,False,Parasitology Research,1.1992,False,11,Sustainable cities and communities,0.49000000953674316
https://openalex.org/W4367669196,2023,article,en,7,False,Parasitology Research,1.1992,False,15,Life in Land,0.4699999988079071
https://openalex.org/W4376610590,2023,article,en,7,True,Revista da Associação Médica Brasileira,3.6679,True,3,Good health and well-being,0.5199999809265137
https://openalex.org/W4386473893,2023,article,en,7,True,Food Materials Research,2.6685,True,12,Responsible consumption and production,0.5099999904632568
https://openalex.org/W4401793847,2024,article,en,7,False,Molecular and Cellular Biochemistry,1.1345,False,3,Good health and well-being,0.8799999952316284
https://openalex.org/W4407085204,2025,article,en,7,True,Diseases,4.6491,True,3,Good health and well-being,0.6600000262260437
https://openalex.org/W4408537636,2025,article,en,7,True,Journal of Human Nutrition and Dietetics,10.0625,True,2,Zero hunger,0.7699999809265137
https://openalex.org/W4410195162,2025,article,en,7,False,Journal of environmental chemical engineering,1.8341,False,6,Clean water and sanitation,0.7799999713897705
https://openalex.org/W4285412432,2022,article,en,6,True,Revista Brasileira de Enfermagem,1.0214,False,1,No poverty,0.6200000047683716
https://openalex.org/W4309268419,2022,article,pt,6,True,Revista de Enfermagem da UFSM,0.8295,False,3,Good health and well-being,0.699999988079071
https://openalex.org/W4383711270,2023,article,en,6,True,The Journal of Physical Chemistry B,0.8475,False,3,Good health and well-being,0.6299999952316284
https://openalex.org/W4387468956,2023,article,pt,6,True,Revista Latino-Americana de Enfermagem,1.1601,False,3,Good health and well-being,0.699999988079071
https://openalex.org/W4392283581,2024,article,en,6,True,PLoS ONE,2.1789,False,3,Good health and well-being,0.800000011920929
https://openalex.org/W4393094375,2024,article,en,6,True,Forests,2.691,False,12,Responsible consumption and production,0.4099999964237213
https://openalex.org/W4403645313,2024,article,en,6,False,Clinical Transplantation,1.4944,False,3,Good health and well-being,0.800000011920929
https://openalex.org/W4405348581,2024,article,en,6,False,Drug Metabolism and Personalized Therapy,2.1425,False,3,Good health and well-being,0.6299999952316284
https://openalex.org/W4405698847,2024,article,en,6,True,Biomolecules,2.4801,False,15,Life in Land,0.4699999988079071
https://openalex.org/W4406981272,2025,article,en,6,False,Aquatic Toxicology,5.5129,True,14,Life below water,0.5099999904632568
https://openalex.org/W3209491298,2021,article,en,5,True,ABCS Health Sciences,0.2161,False,3,Good health and well-being,0.800000011920929
https://openalex.org/W4281694668,2022,article,en,5,False,ChemistrySelect,0.1587,False,7,Affordable and clean energy,0.4300000071525574
https://openalex.org/W4307368015,2022,article,en,5,True,Enfermería Global,0.3136,False,3,Good health and well-being,0.46000000834465027
https://openalex.org/W4382775162,2023,article,en,5,True,Pathogens,2.6414,False,3,Good health and well-being,0.800000011920929
https://openalex.org/W4384661559,2023,review,en,5,True,Translational Sports Medicine,0.4429,False,4,Quality Education,0.6600000262260437
https://openalex.org/W4387079505,2023,article,en,5,False,Nutrition,0.7144,False,2,Zero hunger,0.8100000023841858
https://openalex.org/W4393181943,2024,article,en,5,False,Alcohol and Alcoholism,1.9279,False,3,Good health and well-being,0.6800000071525574
https://openalex.org/W4395662961,2024,article,pt,5,True,Brazilian Journal of Implantology and Health Sciences,3.3068,True,3,Good health and well-being,0.8500000238418579
https://openalex.org/W4400599902,2024,article,en,5,True,Venereology,1.2457,False,3,Good health and well-being,0.6200000047683716
https://openalex.org/W4400621109,2024,article,en,5,False,Nutrition Metabolism and Cardiovascular Diseases,2.3612,False,2,Zero hunger,0.7699999809265137
https://openalex.org/W4403705312,2024,review,en,5,True,Annals of Medicine and Surgery,0.6071,False,3,Good health and well-being,0.8199999928474426
https://openalex.org/W4404188884,2024,article,en,5,True,International Journal of Molecular Sciences,1.4383,False,3,Good health and well-being,0.8899999856948853
https://openalex.org/W4408080360,2025,review,en,5,False,Environmental Research,0.8304,False,6,Clean water and sanitation,0.7200000286102295
https://openalex.org/W4408981080,2025,article,en,5,True,International Journal of Biological Macromolecules,2.6535,False,2,Zero hunger,0.6700000166893005
https://openalex.org/W4410243439,2025,article,en,5,True,Diagnostics,10.8101,True,3,Good health and well-being,0.8100000023841858
https://openalex.org/W3122148558,2020,article,pt,4,True,Quaestio revista de estudos em educação,0.4636,False,4,Quality Education,0.550000011920929
https://openalex.org/W4290710952,2022,article,en,4,True,Revista de Nutrição,0.2385,False,2,Zero hunger,0.5799999833106995
https://openalex.org/W4405529477,2024,article,en,4,True,Pharmaceutics,0.7316,False,3,Good health and well-being,0.8399999737739563
https://openalex.org/W4405945949,2024,article,en,4,True,International Journal of Environmental Research and Public Health,1.6457,False,3,Good health and well-being,0.4699999988079071
https://openalex.org/W4406121377,2025,review,en,4,False,Lasers in Medical Science,1.3905,False,2,Zero hunger,0.5099999904632568
https://openalex.org/W4410049124,2025,article,en,4,True,Scientific Reports,4.4436,True,2,Zero hunger,0.5899999737739563
https://openalex.org/W4410074923,2025,article,en,4,False,Electrochimica Acta,2.8286,False,6,Clean water and sanitation,0.6299999952316284
https://openalex.org/W4413226779,2025,article,en,4,True,International Journal of Environmental Research and Public Health,1.9831,False,3,Good health and well-being,0.4300000071525574
https://openalex.org/W4413637828,2025,review,en,4,False,Journal of Gastrointestinal Cancer,1.4696,False,3,Good health and well-being,0.7900000214576721
https://openalex.org/W7125376401,2026,article,en,4,True,Systematic Biology,58.6707,True,14,Life below water,0.5303452610969543
https://openalex.org/W4389473997,2023,article,en,3,True,Revista Brasileira de Enfermagem,0.7764,False,3,Good health and well-being,0.7200000286102295
https://openalex.org/W4399428447,2024,article,en,3,False,Journal of Water Process Engineering,0.5295,False,7,Affordable and clean energy,0.6700000166893005
https://openalex.org/W4403289501,2024,article,pt,3,True,Brazilian Journal of Health Review,1.4463,False,3,Good health and well-being,0.8399999737739563
https://openalex.org/W4406087332,2024,article,pt,3,True,Revista Enfermagem UERJ,1.0215,False,4,Quality Education,0.5299999713897705
https://openalex.org/W4408872804,2025,article,en,3,True,Beilstein Journal of Nanotechnology,1.3894,False,2,Zero hunger,0.41999998688697815
https://openalex.org/W4409418206,2025,review,en,3,False,Dermatitis,1.4149,False,3,Good health and well-being,0.5299999713897705
https://openalex.org/W4411079301,2025,review,en,3,False,Clinical Breast Cancer,1.1325,False,3,Good health and well-being,0.49000000953674316
https://openalex.org/W4411328840,2025,review,en,3,False,Neuroradiology,1.2196,False,2,Zero hunger,0.5099999904632568
https://openalex.org/W4411426210,2025,article,en,3,True,Gut Microbes,1.5259,False,2,Zero hunger,0.5299999713897705
https://openalex.org/W4412435662,2025,review,en,3,False,Journal of Gastrointestinal Cancer,1.2045,False,3,Good health and well-being,0.44999998807907104
https://openalex.org/W7126407135,2026,article,en,3,False,Food and Humanity,25.3019,True,2,Zero hunger,0.43799909949302673
https://openalex.org/W4389254315,2023,article,pt,2,True,Revista Brasileira de Geriatria e Gerontologia,0.8484,False,5,Gender equality,0.6299999952316284
https://openalex.org/W4401839255,2024,article,en,2,True,Revista Internacional de Pesquisa em Educação Matemática,3.6607,True,4,Quality Education,0.8700000047683716
https://openalex.org/W4413232105,2025,article,en,2,True,Industrial & Engineering Chemistry Research,1.4271,False,12,Responsible consumption and production,0.41999998688697815
https://openalex.org/W2088652197,1997,article,en,98,False,Scandinavian Journal of Immunology,3.6823,True,14,Life below water,0.8899999856948853
https://openalex.org/W1893072959,1995,article,en,92,True,PubMed,4.7627,True,3,Good health and well-being,0.8899999856948853
https://openalex.org/W2066805289,1990,article,pt,85,True,Revista da Sociedade Brasileira de Medicina Tropical,0.3291,False,3,Good health and well-being,0.7400000095367432
https://openalex.org/W2045259645,1998,article,en,77,True,Brazilian Journal of Medical and Biological Research,3.0366,True,14,Life below water,0.8799999952316284
https://openalex.org/W2098059053,2000,article,en,75,False,Medical Mycology,2.4409,False,3,Good health and well-being,0.5
https://openalex.org/W2102455218,2001,article,en,75,False,American Journal of Physiology-Heart and Circulatory Physiology,2.2388,False,6,Clean water and sanitation,0.7699999809265137
https://openalex.org/W2114965036,1998,article,en,75,True,Infection and Immunity,6.493,True,3,Good health and well-being,0.46000000834465027
https://openalex.org/W2130167874,2002,article,en,65,False,Journal of Nutrition,2.5401,False,2,Zero hunger,0.8199999928474426
https://openalex.org/W1964275078,2004,article,en,62,False,International Journal of Cardiology,2.2942,False,3,Good health and well-being,0.8700000047683716
https://openalex.org/W2150807943,1999,article,en,61,False,Urology,4.3655,True,14,Life below water,0.8600000143051147
https://openalex.org/W2053854330,1999,article,en,60,True,Memórias do Instituto Oswaldo Cruz,0.4479,False,3,Good health and well-being,0.7400000095367432
https://openalex.org/W2140238922,2007,article,en,60,False,European Journal of Obstetrics & Gynecology and Reproductive Biology,2.8316,True,3,Good health and well-being,0.7699999809265137
https://openalex.org/W1974614921,2006,article,en,59,True,Nephron Experimental Nephrology,2.5673,False,3,Good health and well-being,0.8100000023841858
https://openalex.org/W2117438702,2005,article,en,58,True,Medical Mycology,2.1001,False,3,Good health and well-being,0.75
https://openalex.org/W2100190979,2004,article,en,56,False,Immunological Reviews,2.0975,False,3,Good health and well-being,0.41999998688697815
https://openalex.org/W2020600661,2005,article,en,55,False,Journal of Neuroscience Methods,1.5452,False,3,Good health and well-being,0.8199999928474426
https://openalex.org/W2028926742,2003,article,en,55,True,Revista da Sociedade Brasileira de Medicina Tropical,0.5831,False,3,Good health and well-being,0.75
https://openalex.org/W2100397755,2006,article,en,54,True,Journal of Clinical Microbiology,2.223,False,3,Good health and well-being,0.5299999713897705
https://openalex.org/W1977661500,2002,article,pt,53,True,Revista da Sociedade Brasileira de Medicina Tropical,1.2168,False,10,Reduced inequalities,0.699999988079071
https://openalex.org/W2026777171,2002,article,en,53,False,Acta Tropica,0.6083,False,15,Life in Land,0.5099999904632568
https://openalex.org/W2020688967,2002,article,en,52,False,Human Immunology,2.4334,False,3,Good health and well-being,0.7900000214576721
https://openalex.org/W1972949135,2006,article,en,50,False,Digestive Diseases and Sciences,2.0225,False,3,Good health and well-being,0.8100000023841858
https://openalex.org/W2158570807,2001,article,en,50,False,American Journal of Physiology-Heart and Circulatory Physiology,0.6155,False,3,Good health and well-being,0.47999998927116394
https://openalex.org/W2046038059,1996,article,en,48,False,Transfusion Medicine Reviews,1.2164,False,3,Good health and well-being,0.46000000834465027
https://openalex.org/W2015792167,2005,article,en,47,False,Cancer Chemotherapy and Pharmacology,0.9638,False,3,Good health and well-being,0.800000011920929
https://openalex.org/W2017255970,1994,article,en,46,True,Revista da Sociedade Brasileira de Medicina Tropical,0.2956,False,3,Good health and well-being,0.800000011920929
https://openalex.org/W2121685747,2013,article,en,46,True,Brazilian Journal of Physical Therapy,1.0774,False,3,Good health and well-being,0.5699999928474426
https://openalex.org/W2168287834,1998,article,en,44,True,Renal Failure,0.2749,False,3,Good health and well-being,0.7200000286102295
https://openalex.org/W1966120807,2003,article,en,43,True,Revista da Sociedade Brasileira de Medicina Tropical,1.6943,False,3,Good health and well-being,0.8199999928474426
https://openalex.org/W2015925469,1999,article,pt,43,True,Revista da Sociedade Brasileira de Medicina Tropical,0.2315,False,3,Good health and well-being,0.75
https://openalex.org/W2168012440,2009,article,en,42,True,Clinics,1.4286,False,3,Good health and well-being,0.8799999952316284
https://openalex.org/W2000447947,2013,article,pt,41,True,Einstein (São Paulo),6.31,True,3,Good health and well-being,0.5699999928474426
https://openalex.org/W1979809993,2007,article,en,40,False,International Journal of Gynecological Cancer,1.5071,False,3,Good health and well-being,0.7200000286102295
https://openalex.org/W2107758352,2012,article,en,40,True,BMC Research Notes,0.9818,False,6,Clean water and sanitation,0.800000011920929
https://openalex.org/W2108931061,2009,article,en,40,True,Bird Conservation International,2.0657,False,15,Life in Land,0.7099999785423279
https://openalex.org/W1988281884,2004,article,en,39,False,Food and Chemical Toxicology,1.317,False,3,Good health and well-being,0.5199999809265137
https://openalex.org/W2066204238,2009,article,en,39,True,BMC Cancer,1.7295,False,3,Good health and well-being,0.5299999713897705
https://openalex.org/W2143901326,2014,article,en,39,True,Frontiers in Physiology,3.5628,True,3,Good health and well-being,0.7900000214576721
https://openalex.org/W2013514648,2003,article,en,38,True,Medical Mycology,1.3616,False,3,Good health and well-being,0.8600000143051147
https://openalex.org/W2126268538,2012,article,en,38,True,International Wound Journal,1.682,False,3,Good health and well-being,0.6000000238418579
https://openalex.org/W2163617987,2010,article,en,38,False,Mycoses,2.7088,True,3,Good health and well-being,0.8600000143051147
https://openalex.org/W1905032350,2015,article,en,37,True,Cardiovascular Research,2.6007,True,3,Good health and well-being,0.8600000143051147
https://openalex.org/W2019975993,2004,article,en,37,False,Gynecologic and Obstetric Investigation,1.8646,False,3,Good health and well-being,0.8799999952316284
https://openalex.org/W2071934657,2012,article,en,37,True,Mediators of Inflammation,1.7099,False,3,Good health and well-being,0.8600000143051147
https://openalex.org/W2166846220,2005,article,pt,37,True,Revista Brasileira de Botânica,3.3863,True,15,Life in Land,0.7200000286102295
https://openalex.org/W1966214153,2010,article,pt,36,True,Cadernos de Saúde Pública,1.9367,False,3,Good health and well-being,0.800000011920929
https://openalex.org/W1966748403,2009,article,en,36,True,Journal Of Clinical Periodontology,2.2124,False,3,Good health and well-being,0.8199999928474426
https://openalex.org/W2006954677,2014,article,en,36,False,Planta Medica,0.9963,False,3,Good health and well-being,0.6800000071525574
https://openalex.org/W2059015783,2014,article,en,36,False,Process Safety and Environmental Protection,1.6443,False,7,Affordable and clean energy,0.6000000238418579
https://openalex.org/W2088663287,2009,article,pt,36,True,Acta Paulista de Enfermagem,0.7385,False,4,Quality Education,0.6800000071525574
https://openalex.org/W2126279016,2008,article,en,35,True,Clinical and Vaccine Immunology,1.9979,False,10,Reduced inequalities,0.7300000190734863
https://openalex.org/W2161886208,2002,article,en,35,False,International Journal of Gynecology & Obstetrics,2.7408,True,3,Good health and well-being,0.5699999928474426
https://openalex.org/W2018272527,2007,article,en,34,False,Transplantation Proceedings,1.661,False,3,Good health and well-being,0.8399999737739563
https://openalex.org/W2024840545,2014,article,en,34,False,The Journal of Maternal-Fetal & Neonatal Medicine,2.34,False,3,Good health and well-being,0.7099999785423279
https://openalex.org/W2064378798,2006,article,en,34,False,International Immunopharmacology,1.2269,False,3,Good health and well-being,0.7300000190734863
https://openalex.org/W2216476977,2015,article,en,34,True,Pharmaceutical Research,1.4265,False,2,Zero hunger,0.6100000143051147
https://openalex.org/W2598981346,2017,article,en,34,True,Ciência Rural,4.8821,True,12,Responsible consumption and production,0.4099999964237213
https://openalex.org/W1993375614,2010,article,en,33,True,Inflammation Research,1.0738,False,3,Good health and well-being,0.8600000143051147
https://openalex.org/W1994954605,2013,article,en,33,True,PLoS ONE,2.3244,False,3,Good health and well-being,0.7099999785423279
https://openalex.org/W1966747770,2014,article,en,32,True,Oncology Letters,3.026,False,3,Good health and well-being,0.8799999952316284
https://openalex.org/W2011246973,1998,article,pt,32,True,Revista da Sociedade Brasileira de Medicina Tropical,0.4476,False,3,Good health and well-being,0.6800000071525574
https://openalex.org/W2029013100,2014,article,en,32,False,Plant Foods for Human Nutrition,1.8917,False,2,Zero hunger,0.7799999713897705
https://openalex.org/W2055841961,2012,article,en,32,True,Placenta,1.1413,False,3,Good health and well-being,0.8299999833106995
https://openalex.org/W2077528089,2013,article,en,32,True,PLoS ONE,1.9963,False,3,Good health and well-being,0.8399999737739563
https://openalex.org/W2081920504,2010,article,en,32,True,Obstetrics and Gynecology International,0.7165,False,5,Gender equality,0.44999998807907104
https://openalex.org/W2087684585,2012,article,pt,32,True,Revista da Associação Médica Brasileira,1.0198,False,3,Good health and well-being,0.6299999952316284
https://openalex.org/W2106390165,2010,article,en,32,False,Medical Mycology,1.0836,False,3,Good health and well-being,0.5400000214576721
https://openalex.org/W2754338340,2017,article,en,32,True,Nutrients,1.8574,False,2,Zero hunger,0.41999998688697815
https://openalex.org/W2013833202,2006,article,en,31,False,Environmental Toxicology and Pharmacology,0.2775,False,3,Good health and well-being,0.7699999809265137
https://openalex.org/W2046360957,2013,article,en,31,True,PLoS ONE,0.4077,False,3,Good health and well-being,0.7799999713897705
https://openalex.org/W2066663145,2005,article,en,31,True,Revista da Sociedade Brasileira de Medicina Tropical,1.395,False,3,Good health and well-being,0.6499999761581421
https://openalex.org/W2110692228,2014,article,en,31,True,Brazilian Journal of Physical Therapy,1.2027,False,3,Good health and well-being,0.8199999928474426
https://openalex.org/W2133036061,2013,article,en,31,True,Mediators of Inflammation,0.6455,False,3,Good health and well-being,0.6399999856948853
https://openalex.org/W2164398104,2011,article,pt,31,True,Revista Brasileira de Terapia Intensiva,2.5097,False,3,Good health and well-being,0.6800000071525574
https://openalex.org/W2168322214,2012,article,en,31,True,International Journal of Sports Medicine,1.2153,False,3,Good health and well-being,0.7799999713897705
https://openalex.org/W2546704926,2016,article,en,31,True,Cretaceous Research,4.8122,True,14,Life below water,0.7799999713897705
https://openalex.org/W2562631436,2016,book-chapter,en,31,False,,6.6737,True,14,Life below water,0.8199999928474426
https://openalex.org/W2904254930,2018,article,en,31,True,Journal of Applied Oral Science,1.4368,False,6,Clean water and sanitation,0.5299999713897705
https://openalex.org/W1997570831,2015,article,en,30,True,Revista de Saúde Pública,5.454,True,9,"Industry, innovation and infrastructure",0.5
https://openalex.org/W1999686273,2004,article,en,30,False,Parasitology Research,0.7646,False,2,Zero hunger,0.6800000071525574
https://openalex.org/W2012901533,2009,article,en,30,False,International Journal of Cardiology,1.8107,False,3,Good health and well-being,0.8199999928474426
https://openalex.org/W2017818503,2008,article,en,30,True,Sao Paulo Medical Journal,0.1091,False,3,Good health and well-being,0.8799999952316284
https://openalex.org/W2085327106,2012,article,en,30,True,Clinics,0.8295,False,3,Good health and well-being,0.7900000214576721
https://openalex.org/W2098988672,2012,article,en,30,True,Acta Paulista de Enfermagem,0.5901,False,3,Good health and well-being,0.7900000214576721
https://openalex.org/W2104496887,2003,article,pt,30,True,Revista da Sociedade Brasileira de Medicina Tropical,0.6445,False,14,Life below water,0.800000011920929
https://openalex.org/W2137933404,2012,article,en,30,True,Journal of Human Sport and Exercise,2.0979,False,3,Good health and well-being,0.6600000262260437
https://openalex.org/W2142121708,2000,article,en,30,True,Brazilian Journal of Medical and Biological Research,1.0825,False,17,Partnerships for the goals,0.550000011920929
https://openalex.org/W2151012934,2015,article,en,30,True,International Journal of Innovation and Sustainable Development,4.3227,True,9,"Industry, innovation and infrastructure",0.550000011920929
https://openalex.org/W2290494373,2016,article,en,30,False,Insect Biochemistry and Molecular Biology,1.7638,False,15,Life in Land,0.699999988079071
https://openalex.org/W2059411444,2002,article,en,29,False,Pathology - Research and Practice,0.6916,False,3,Good health and well-being,0.8600000143051147
https://openalex.org/W2068303574,2012,article,pt,29,True,Revista da Associação Médica Brasileira,0.8729,False,3,Good health and well-being,0.5199999809265137
https://openalex.org/W2074204994,2011,article,en,29,True,European Journal of Cancer,2.2145,False,3,Good health and well-being,0.8799999952316284
https://openalex.org/W2077166727,2008,article,en,29,False,Journal of Oral and Maxillofacial Surgery,0.3839,False,3,Good health and well-being,0.5400000214576721
https://openalex.org/W2104749664,2002,article,en,29,True,Brazilian Journal of Medical and Biological Research,0.3631,False,6,Clean water and sanitation,0.5099999904632568
https://openalex.org/W2130647469,2012,article,en,29,False,Physical Chemistry Chemical Physics,1.2192,False,7,Affordable and clean energy,0.8100000023841858
https://openalex.org/W2287976752,2009,article,pt,29,True,Revista Eletrônica de Enfermagem,3.0684,True,3,Good health and well-being,0.8399999737739563
https://openalex.org/W2340895162,2016,article,en,29,False,International Immunopharmacology,1.4962,False,3,Good health and well-being,0.8199999928474426
https://openalex.org/W36431963,2008,article,en,29,False,PubMed,0.9093,False,3,Good health and well-being,0.800000011920929
https://openalex.org/W1536907727,2012,article,en,28,True,Experimental Physiology,2.1348,False,3,Good health and well-being,0.8700000047683716
https://openalex.org/W1965222291,2014,article,en,28,True,Revista Andaluza de Medicina del Deporte,3.0154,False,6,Clean water and sanitation,0.5199999809265137
https://openalex.org/W1986435980,2006,article,en,28,True,International Journal of Morphology,0.4746,False,3,Good health and well-being,0.5899999737739563
https://openalex.org/W1987264916,2015,article,en,28,False,Lethaia,4.901,True,14,Life below water,0.5400000214576721
https://openalex.org/W2025079380,2008,article,en,28,False,Experimental Parasitology,0.8053,False,3,Good health and well-being,0.8399999737739563
https://openalex.org/W2109980537,2014,article,en,28,True,Revista Latino-Americana de Enfermagem,1.0176,False,3,Good health and well-being,0.5299999713897705
https://openalex.org/W2116761610,2012,article,en,28,True,Brazilian Journal of Physical Therapy,0.9698,False,8,Decent work and economic growth,0.5
https://openalex.org/W2116761610,2012,article,en,28,True,Brazilian Journal of Physical Therapy,0.9698,False,1,No poverty,0.41999998688697815
https://openalex.org/W2165105793,2011,article,en,28,True,Clinics,0.6789,False,3,Good health and well-being,0.8100000023841858
https://openalex.org/W2418444519,2015,article,en,28,False,Acta Parasitologica,1.6433,False,2,Zero hunger,0.47999998927116394
https://openalex.org/W2571673959,2017,article,en,28,True,Polyhedron,1.5035,False,3,Good health and well-being,0.5
https://openalex.org/W2752946061,2017,article,en,28,False,Photodiagnosis and Photodynamic Therapy,2.0208,False,3,Good health and well-being,0.699999988079071
https://openalex.org/W2793424572,2018,article,en,28,True,Environmental Progress & Sustainable Energy,6.4479,True,7,Affordable and clean energy,0.6800000071525574
https://openalex.org/W2808943887,2018,article,en,28,True,Comparative Biochemistry and Physiology Part A Molecular & Integrative Physiology,1.8762,False,14,Life below water,0.8700000047683716
https://openalex.org/W2977148457,2019,article,en,28,True,Arquivos de Neuro-Psiquiatria,1.837,False,10,Reduced inequalities,0.7400000095367432
https://openalex.org/W3123784558,2008,article,en,28,True,Brazilian Business Review,7.1967,True,17,Partnerships for the goals,0.5
https://openalex.org/W1731203015,2008,article,hr,27,True,Biocell,2.0529,True,3,Good health and well-being,0.8500000238418579
https://openalex.org/W2016129430,2008,article,en,27,False,Human Immunology,1.6134,False,3,Good health and well-being,0.7900000214576721
https://openalex.org/W2029260947,2010,article,pt,27,True,Psicologia Reflexão e Crítica,1.6428,False,4,Quality Education,0.550000011920929
https://openalex.org/W2037584356,2014,article,en,27,True,Journal of Tropical Medicine,1.5838,False,3,Good health and well-being,0.8299999833106995
